client_id,district_id,age,gender,district_of_residence,district_inhabitant_count,district_cities_count,district_urban_inhabitant_ratio,district_average_salary,district_mun_inhabitant_count_499,district_mun_inhabitant_count_1999,district_mun_inhabitant_count_9999,district_mun_inhabitant_count_infinite,district_enterprenuer_per_1000,district_crimes_count,district_unemployment_rate,owns_account,account_id,tenure,f_statement_issuance,branch_location_id,branch_location,orders_count,insurance_payment,household_payment,lease_payment,loan_payment,disp_id,has_credit_card,transaction_count,withdraw_transactions,credit_transactions,credit_card_withdrawals,credit_in_cash,collections_from_other_banks,cash_withdrawals,remittance_to_other_banks,has_had_loan,max_loan_amount,max_loan_duration,loan_pay_success,loan_pay_failure,in_loan_debt,year_of_last_transaction,year_of_last_credit
2644,6,35,F,Kutna Hora,77963,4,51.5,8546,60,23,4,2,126,5760,3.485,True,2184,2,monthly,6,Kutna Hora,1,False,True,False,False,2644,True,107,65,42,3,22,0,47,15,False,0,0,False,False,False,98,98
2645,67,79,M,Bruntal,106054,6,63.1,8110,38,25,6,2,109,6323,6.16,True,2185,4,monthly,67,Bruntal,1,False,True,False,False,2645,False,236,145,91,0,1,47,103,42,False,0,0,False,False,False,98,98
2646,63,62,F,Vyskov,86513,5,50.5,8288,38,36,5,1,110,3022,4.154999999999999,True,2186,6,monthly,63,Vyskov,1,False,True,False,False,2646,False,340,207,133,0,1,66,145,62,False,0,0,False,False,False,98,98
2647,9,59,M,Nymburk,81344,6,55.3,8899,61,23,4,2,149,5474,3.68,True,2187,3,weekly,9,Nymburk,1,False,False,False,True,2647,False,222,128,94,0,60,0,116,12,True,53472,12,True,False,False,98,98
2648,9,65,F,Nymburk,81344,6,55.3,8899,61,23,4,2,149,5474,3.68,False,2187,3,weekly,9,Nymburk,1,False,False,False,True,2648,False,222,128,94,0,60,0,116,12,True,53472,12,True,False,False,98,98
2650,75,24,M,Prerov,138032,5,64.6,8819,67,30,4,2,99,8568,5.52,True,2189,6,monthly,75,Prerov,3,True,True,False,False,2650,True,491,353,138,12,70,0,151,190,False,0,0,False,False,False,98,98
2651,75,30,F,Prerov,138032,5,64.6,8819,67,30,4,2,99,8568,5.52,False,2189,6,monthly,75,Prerov,3,True,True,False,False,2651,False,491,353,138,12,70,0,151,190,False,0,0,False,False,False,98,98
2652,41,50,F,Usti nad Labem,118650,3,85.6,9832,8,8,5,1,114,11916,3.9000000000000004,True,2190,3,weekly,41,Usti nad Labem,3,True,True,False,False,2652,False,238,158,80,0,50,0,86,72,False,0,0,False,False,False,98,98
2653,1,49,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2191,3,monthly,1,Hl.m. Praha,1,False,True,False,False,2653,False,160,100,60,0,31,0,75,25,False,0,0,False,False,False,98,98
2654,59,60,F,Kromeriz,108871,6,62.1,8444,41,29,7,2,106,4900,3.3550000000000004,True,2192,3,monthly,59,Kromeriz,4,True,True,True,False,2654,False,232,164,68,0,35,0,80,84,False,0,0,False,False,False,98,98
2655,44,36,M,Chrudim,105606,7,53.0,8254,77,26,7,2,97,4491,3.275,True,2193,3,monthly,44,Chrudim,1,False,True,False,False,2655,False,129,67,62,0,36,0,46,21,False,0,0,False,False,False,98,98
2656,54,44,M,Brno - mesto,387570,1,100.0,9897,0,0,0,1,140,37417,1.78,True,2194,2,monthly,54,Brno - mesto,1,False,True,False,False,2656,False,117,71,46,0,24,0,53,18,False,0,0,False,False,False,98,98
2657,73,51,M,Opava,182027,7,56.4,8746,17,49,12,2,90,8788,3.535,True,2195,5,monthly,73,Opava,0,False,False,False,False,2657,True,245,140,105,26,54,0,114,0,False,0,0,False,False,False,98,98
2658,11,66,M,Praha - zapad,75637,7,36.5,9622,35,36,9,0,154,7004,0.52,True,2196,2,monthly,11,Praha - zapad,1,False,True,False,False,2658,False,77,46,31,0,1,17,34,12,False,0,0,False,False,False,98,98
2659,46,58,M,Nachod,112709,10,73.5,8369,48,20,7,3,117,5472,2.05,True,2197,2,monthly,46,Nachod,1,False,True,False,False,2659,True,90,48,42,2,25,0,33,13,False,0,0,False,False,False,98,98
2661,1,38,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2199,6,monthly,1,Hl.m. Praha,2,False,True,False,False,2661,False,444,285,159,0,29,65,165,120,False,0,0,False,False,False,98,98
2662,1,21,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2200,2,monthly,1,Hl.m. Praha,1,False,False,True,False,2662,True,74,36,38,3,20,0,33,0,False,0,0,False,False,False,98,98
2663,8,23,M,Mlada Boleslav,112065,8,69.4,11277,95,19,7,1,127,10166,1.345,True,2201,6,monthly,8,Mlada Boleslav,3,True,True,False,False,2663,False,422,295,127,0,1,63,120,175,False,0,0,False,False,False,98,98
2666,47,64,F,Pardubice,162580,6,72.8,9538,83,26,5,1,111,11489,1.6600000000000001,True,2203,4,monthly,47,Pardubice,1,False,True,False,False,2666,False,247,156,91,0,1,45,115,41,False,0,0,False,False,False,98,98
2667,9,27,M,Nymburk,81344,6,55.3,8899,61,23,4,2,149,5474,3.68,True,2204,2,monthly,9,Nymburk,1,False,True,False,False,2667,False,90,44,46,0,29,0,31,13,False,0,0,False,False,False,98,98
2668,9,24,F,Nymburk,81344,6,55.3,8899,61,23,4,2,149,5474,3.68,False,2204,2,monthly,9,Nymburk,1,False,True,False,False,2668,False,90,44,46,0,29,0,31,13,False,0,0,False,False,False,98,98
2669,51,72,M,Trutnov,121947,11,70.5,8541,37,28,7,3,131,7335,2.74,True,2205,3,monthly,51,Trutnov,1,False,True,False,False,2669,False,140,79,61,0,1,32,52,27,False,0,0,False,False,False,98,98
2670,45,63,M,Jicin,77917,5,53.5,8390,85,19,6,1,132,4202,2.585,True,2206,4,monthly,45,Jicin,1,False,True,False,False,2670,False,224,115,109,0,68,0,79,36,False,0,0,False,False,False,98,98
2671,35,27,F,Jablonec n. Nisou,88768,7,80.5,8867,10,18,5,1,130,7004,1.115,True,2207,3,monthly,35,Jablonec n. Nisou,0,False,False,False,False,2671,False,163,91,72,0,37,0,91,0,False,0,0,False,False,False,98,98
2672,7,59,F,Melnik,94725,6,63.4,9920,38,28,1,3,130,9135,2.565,True,2208,2,monthly,7,Melnik,1,False,True,False,False,2672,False,77,40,37,0,1,18,27,13,False,0,0,False,False,False,98,98
2673,65,40,M,Znojmo,114200,4,43.7,8403,101,41,4,1,105,4875,5.73,True,2209,3,monthly,65,Znojmo,2,False,True,False,False,2673,False,251,162,89,0,61,0,110,52,False,0,0,False,False,False,98,98
2674,65,47,F,Znojmo,114200,4,43.7,8403,101,41,4,1,105,4875,5.73,False,2209,3,monthly,65,Znojmo,2,False,True,False,False,2674,False,251,162,89,0,61,0,110,52,False,0,0,False,False,False,98,98
2675,31,75,M,Tachov,51313,4,59.2,8930,34,12,3,1,108,2780,3.8600000000000003,True,2210,3,monthly,31,Tachov,1,False,True,False,False,2675,False,133,74,59,0,1,29,50,24,False,0,0,False,False,False,98,98
2676,61,38,M,Trebic,117897,6,53.8,8814,139,28,5,1,107,4171,5.25,True,2211,2,after transaction,61,Trebic,1,False,True,False,False,2676,False,65,38,27,0,1,13,29,9,False,0,0,False,False,False,98,98
2677,33,77,M,Decin,133777,11,84.7,8705,24,17,7,3,116,9509,6.68,True,2212,3,monthly,33,Decin,1,False,True,False,False,2677,False,160,89,71,0,1,35,58,31,False,0,0,False,False,False,98,98
2678,33,81,F,Decin,133777,11,84.7,8705,24,17,7,3,116,9509,6.68,False,2212,3,monthly,33,Decin,1,False,True,False,False,2678,False,160,89,71,0,1,35,58,31,False,0,0,False,False,False,98,98
2679,1,61,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2213,6,monthly,68,Frydek - Mistek,1,False,True,False,False,2679,False,384,226,158,0,93,0,165,61,False,0,0,False,False,False,98,98
2680,1,54,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,False,2213,6,monthly,68,Frydek - Mistek,1,False,True,False,False,2680,False,384,226,158,0,93,0,165,61,False,0,0,False,False,False,98,98
2681,45,28,F,Jicin,77917,5,53.5,8390,85,19,6,1,132,4202,2.585,True,2214,3,monthly,45,Jicin,1,False,False,True,False,2681,False,168,94,74,0,39,0,94,0,False,0,0,False,False,False,98,98
2682,45,24,M,Jicin,77917,5,53.5,8390,85,19,6,1,132,4202,2.585,False,2214,3,monthly,45,Jicin,1,False,False,True,False,2682,False,168,94,74,0,39,0,94,0,False,0,0,False,False,False,98,98
2683,48,70,F,Rychnov nad Kneznou,78955,9,59.0,9060,50,24,8,1,124,3372,2.11,True,2215,2,monthly,48,Rychnov nad Kneznou,1,False,True,False,False,2683,False,56,29,27,0,1,14,20,9,False,0,0,False,False,False,98,98
2684,74,46,F,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,2216,6,monthly,74,Ostrava - mesto,2,False,True,True,False,2684,False,454,272,182,0,113,0,208,64,False,0,0,False,False,False,98,98
2685,73,30,F,Opava,182027,7,56.4,8746,17,49,12,2,90,8788,3.535,True,2217,3,monthly,73,Opava,0,False,False,False,False,2685,False,36,17,19,0,19,0,17,0,False,0,0,False,False,False,98,98
2686,19,48,F,Prachatice,51428,4,52.7,8402,50,11,3,1,120,2098,3.5549999999999997,True,2218,5,monthly,19,Prachatice,1,False,False,False,True,2686,True,306,204,102,5,4,49,162,37,True,182040,60,False,False,False,98,98
2687,19,50,M,Prachatice,51428,4,52.7,8402,50,11,3,1,120,2098,3.5549999999999997,False,2218,5,monthly,19,Prachatice,1,False,False,False,True,2687,False,306,204,102,5,4,49,162,37,True,182040,60,False,False,False,98,98
2688,60,32,F,Prostejov,110643,4,51.9,8441,49,41,4,1,115,4131,3.9650000000000003,True,2219,6,monthly,60,Prostejov,1,False,False,True,False,2688,True,488,267,221,28,153,0,239,0,False,0,0,False,False,False,98,98
2689,16,76,M,Jindrichuv Hradec,93931,8,56.9,8427,74,21,10,1,107,3787,1.33,True,2220,6,monthly,16,Jindrichuv Hradec,1,False,True,False,False,2689,False,361,224,137,0,1,70,158,66,False,0,0,False,False,False,98,98
2690,58,28,F,Jihlava,109164,4,63.6,8757,98,16,6,1,96,4683,3.665,True,2221,2,monthly,58,Jihlava,2,False,True,False,False,2690,False,55,32,23,0,1,13,15,17,False,0,0,False,False,False,98,98
2691,47,35,M,Pardubice,162580,6,72.8,9538,83,26,5,1,111,11489,1.6600000000000001,True,2222,6,monthly,47,Pardubice,1,False,False,True,False,2691,False,343,194,149,0,81,0,194,0,False,0,0,False,False,False,98,98
2692,44,74,M,Chrudim,105606,7,53.0,8254,77,26,7,2,97,4491,3.275,True,2223,3,monthly,44,Chrudim,1,False,True,False,False,2692,False,164,91,73,0,1,36,59,32,False,0,0,False,False,False,98,98
2693,46,23,F,Nachod,112709,10,73.5,8369,48,20,7,3,117,5472,2.05,True,2224,2,after transaction,46,Nachod,1,False,False,True,False,2693,False,97,52,45,0,3,21,52,0,False,0,0,False,False,False,98,98
2694,15,72,F,Cesky Krumlov,58796,5,51.9,9045,22,16,7,1,124,3724,3.365,True,2225,3,monthly,15,Cesky Krumlov,1,False,True,False,False,2694,False,163,96,67,0,1,35,66,30,False,0,0,False,False,False,98,98
2695,15,70,M,Cesky Krumlov,58796,5,51.9,9045,22,16,7,1,124,3724,3.365,False,2225,3,monthly,15,Cesky Krumlov,1,False,True,False,False,2695,False,163,96,67,0,1,35,66,30,False,0,0,False,False,False,98,98
2696,2,52,M,Benesov,88884,5,46.7,8507,80,26,6,2,132,4833,1.76,True,2226,3,monthly,2,Benesov,2,False,True,False,False,2696,False,222,150,72,0,38,0,92,58,False,0,0,False,False,False,98,98
2697,2,51,F,Benesov,88884,5,46.7,8507,80,26,6,2,132,4833,1.76,False,2226,3,monthly,2,Benesov,2,False,True,False,False,2697,False,222,150,72,0,38,0,92,58,False,0,0,False,False,False,98,98
2698,31,29,F,Tachov,51313,4,59.2,8930,34,12,3,1,108,2780,3.8600000000000003,True,2227,5,weekly,31,Tachov,2,False,True,False,True,2698,True,420,247,173,1,120,0,175,71,True,92976,24,True,False,False,98,98
2699,31,22,M,Tachov,51313,4,59.2,8930,34,12,3,1,108,2780,3.8600000000000003,False,2227,5,weekly,31,Tachov,2,False,True,False,True,2699,False,420,247,173,1,120,0,175,71,True,92976,24,True,False,False,98,98
2700,34,54,M,Chomutov,125236,5,87.7,9675,28,11,1,4,100,10513,7.055,True,2228,5,monthly,34,Chomutov,2,False,True,False,True,2700,False,356,228,128,0,72,0,137,91,True,185952,48,False,False,False,98,98
2701,1,47,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2229,2,monthly,1,Hl.m. Praha,1,False,True,False,False,2701,False,128,78,50,0,27,0,59,19,False,0,0,False,False,False,98,98
2702,7,80,M,Melnik,94725,6,63.4,9920,38,28,1,3,130,9135,2.565,True,2230,3,monthly,7,Melnik,1,False,True,False,False,2702,False,160,95,65,0,1,34,65,30,False,0,0,False,False,False,98,98
2703,2,26,F,Benesov,88884,5,46.7,8507,80,26,6,2,132,4833,1.76,True,2231,2,monthly,2,Benesov,2,False,True,False,False,2703,False,74,41,33,0,19,0,23,18,False,0,0,False,False,False,98,98
2704,1,50,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2232,3,monthly,1,Hl.m. Praha,1,False,True,False,False,2704,False,180,98,82,0,50,0,70,28,False,0,0,False,False,False,98,98
2705,43,75,M,Hradec Kralove,161854,6,76.3,9425,73,21,6,1,125,7976,2.11,True,2233,3,monthly,43,Hradec Kralove,1,False,True,False,False,2705,False,167,94,73,0,1,36,63,31,False,0,0,False,False,False,98,98
2706,3,32,M,Beroun,75232,5,41.7,8980,55,26,4,1,111,5637,2.08,True,2234,3,monthly,3,Beroun,3,True,True,False,False,2706,False,140,93,47,0,1,25,30,63,False,0,0,False,False,False,98,98
2707,45,30,M,Jicin,77917,5,53.5,8390,85,19,6,1,132,4202,2.585,True,2235,4,monthly,45,Jicin,1,False,True,False,False,2707,False,180,102,78,0,40,0,68,34,False,0,0,False,False,False,98,98
2708,73,41,M,Opava,182027,7,56.4,8746,17,49,12,2,90,8788,3.535,True,2236,4,monthly,73,Opava,1,False,False,False,True,2708,False,171,103,68,0,30,0,85,18,True,139464,36,False,False,True,98,98
2709,26,53,M,Plzen - mesto,170449,1,100.0,10787,0,0,0,1,131,12302,2.865,True,2237,4,monthly,26,Plzen - mesto,3,True,True,False,False,2709,True,255,180,75,2,39,0,82,96,False,0,0,False,False,False,98,98
2712,25,43,M,Klatovy,88757,10,61.7,8554,60,33,3,2,113,4040,2.575,True,2239,4,monthly,25,Klatovy,2,False,True,False,False,2712,False,320,217,103,0,55,0,129,88,False,0,0,False,False,False,98,98
2713,36,37,M,Liberec,159617,9,85.2,9198,29,19,8,1,131,11928,3.805,True,2240,3,monthly,36,Liberec,1,False,False,True,False,2713,True,161,92,69,7,42,0,85,0,False,0,0,False,False,False,98,98
2714,6,29,F,Kutna Hora,77963,4,51.5,8546,60,23,4,2,126,5760,3.485,True,2241,6,monthly,6,Kutna Hora,3,True,True,False,False,2714,False,541,378,163,0,93,0,181,197,False,0,0,False,False,False,98,98
2715,7,42,M,Melnik,94725,6,63.4,9920,38,28,1,3,130,9135,2.565,True,2242,6,weekly,7,Melnik,1,False,True,False,False,2715,True,426,285,141,10,1,70,210,65,False,0,0,False,False,False,98,98
2716,25,30,F,Klatovy,88757,10,61.7,8554,60,33,3,2,113,4040,2.575,True,2243,3,monthly,25,Klatovy,2,False,True,False,False,2716,False,231,157,74,0,39,0,96,61,False,0,0,False,False,False,98,98
2717,46,69,M,Nachod,112709,10,73.5,8369,48,20,7,3,117,5472,2.05,True,2244,4,monthly,46,Nachod,1,False,True,False,False,2717,False,223,143,80,0,1,41,106,37,False,0,0,False,False,False,98,98
2718,46,67,F,Nachod,112709,10,73.5,8369,48,20,7,3,117,5472,2.05,False,2244,4,monthly,46,Nachod,1,False,True,False,False,2718,False,223,143,80,0,1,41,106,37,False,0,0,False,False,False,98,98
2719,29,35,F,Rokycany,45714,6,55.6,8843,52,10,5,1,113,1706,3.21,True,2245,6,monthly,29,Rokycany,1,False,False,False,True,2719,False,408,239,169,0,102,0,192,47,True,347952,48,False,False,False,98,98
2720,1,50,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2246,3,monthly,1,Hl.m. Praha,1,False,False,False,True,2720,False,189,108,81,0,50,0,85,23,True,415800,60,False,False,False,98,98
2721,24,49,F,Karlovy Vary,122603,8,80.0,8991,25,21,6,2,128,10471,1.6999999999999997,True,2247,3,monthly,24,Karlovy Vary,5,True,True,False,True,2721,False,300,228,72,0,39,0,82,146,True,72504,24,False,False,False,98,98
2724,35,24,M,Jablonec n. Nisou,88768,7,80.5,8867,10,18,5,1,130,7004,1.115,True,2250,6,monthly,35,Jablonec n. Nisou,1,False,True,False,False,2724,True,350,223,127,23,65,0,143,57,False,0,0,False,False,False,98,98
2726,1,26,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2252,3,monthly,1,Hl.m. Praha,2,False,True,False,False,2726,False,140,85,55,0,1,27,39,46,False,0,0,False,False,False,98,98
2727,1,31,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,False,2252,3,monthly,1,Hl.m. Praha,2,False,True,False,False,2727,False,140,85,55,0,1,27,39,46,False,0,0,False,False,False,98,98
2728,74,77,M,Ostrava - mesto,323870,1,100.0,10673,0,0,0,1,100,37129,5.095000000000001,True,2253,6,monthly,74,Ostrava - mesto,1,False,True,False,False,2728,False,345,218,127,0,1,65,157,61,False,0,0,False,False,False,98,98
2729,1,33,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2254,3,monthly,1,Hl.m. Praha,3,False,True,True,False,2729,False,244,153,91,0,59,0,93,60,False,0,0,False,False,False,98,98
2730,52,52,M,Usti nad Orlici,139012,10,61.9,8363,59,41,8,3,108,5363,3.005,True,2255,4,monthly,52,Usti nad Orlici,1,False,True,False,False,2730,False,171,98,73,0,1,38,65,33,False,0,0,False,False,False,98,98
2731,38,72,M,Louny,85852,4,59.8,8965,41,23,4,2,104,5475,7.655,True,2256,6,monthly,48,Rychnov nad Kneznou,1,False,True,False,False,2731,False,339,196,143,0,1,71,130,66,False,0,0,False,False,False,98,98
2732,57,46,F,Hodonin,161954,8,48.0,8720,21,37,20,3,116,7380,4.115,True,2257,6,monthly,57,Hodonin,1,False,True,False,False,2732,False,288,171,117,0,1,60,115,56,False,0,0,False,False,False,98,98
2733,3,72,F,Beroun,75232,5,41.7,8980,55,26,4,1,111,5637,2.08,True,2258,3,monthly,3,Beroun,1,False,True,False,False,2733,False,119,71,48,0,1,25,50,21,False,0,0,False,False,False,98,98
2734,3,65,M,Beroun,75232,5,41.7,8980,55,26,4,1,111,5637,2.08,False,2258,3,monthly,3,Beroun,1,False,True,False,False,2734,False,119,71,48,0,1,25,50,21,False,0,0,False,False,False,98,98
2735,64,71,M,Zlin,197099,10,74.7,9624,29,41,10,2,145,8749,1.955,True,2259,5,monthly,64,Zlin,1,False,True,False,False,2735,False,265,158,107,0,1,55,107,51,False,0,0,False,False,False,98,98
2736,1,41,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2260,5,monthly,1,Hl.m. Praha,0,False,False,False,False,2736,False,281,176,105,0,65,0,176,0,False,0,0,False,False,False,98,98
2738,1,48,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2261,3,weekly,1,Hl.m. Praha,0,False,False,False,False,2738,False,96,53,43,0,19,0,53,0,False,0,0,False,False,False,98,98
2739,13,49,M,Rakovnik,53921,2,41.3,8598,61,22,1,1,123,3472,3.0149999999999997,True,2262,2,monthly,13,Rakovnik,1,False,False,False,True,2739,True,162,93,69,3,46,0,89,1,True,230220,36,False,False,False,98,98
2740,36,32,F,Liberec,159617,9,85.2,9198,29,19,8,1,131,11928,3.805,True,2263,3,monthly,36,Liberec,1,False,True,False,False,2740,True,186,115,71,3,38,0,84,28,False,0,0,False,False,False,98,98
2741,41,69,F,Usti nad Labem,118650,3,85.6,9832,8,8,5,1,114,11916,3.9000000000000004,True,2264,3,monthly,41,Usti nad Labem,1,False,True,False,False,2741,False,111,64,47,0,1,25,44,20,False,0,0,False,False,False,98,98
2742,65,51,F,Znojmo,114200,4,43.7,8403,101,41,4,1,105,4875,5.73,True,2265,4,monthly,65,Znojmo,0,False,False,False,False,2742,False,245,138,107,0,66,0,138,0,False,0,0,False,False,False,98,98
2743,50,60,F,Svitavy,102609,6,52.0,8187,75,33,2,3,94,4257,5.140000000000001,True,2266,3,monthly,50,Svitavy,0,False,False,False,False,2743,False,125,65,60,0,31,0,65,0,False,0,0,False,False,False,98,98
2744,50,56,M,Svitavy,102609,6,52.0,8187,75,33,2,3,94,4257,5.140000000000001,False,2266,3,monthly,50,Svitavy,0,False,False,False,False,2744,False,125,65,60,0,31,0,65,0,False,0,0,False,False,False,98,98
2745,54,60,F,Brno - mesto,387570,1,100.0,9897,0,0,0,1,140,37417,1.78,True,2267,5,weekly,54,Brno - mesto,1,False,True,False,False,2745,False,277,174,103,0,57,0,134,40,False,0,0,False,False,False,98,98
2746,1,28,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2268,4,monthly,1,Hl.m. Praha,2,False,True,False,True,2746,False,286,193,93,0,47,0,122,71,True,20196,36,False,False,False,98,98
2747,6,63,M,Kutna Hora,77963,4,51.5,8546,60,23,4,2,126,5760,3.485,True,2269,6,monthly,6,Kutna Hora,2,False,True,True,False,2747,False,357,220,137,0,75,0,163,57,False,0,0,False,False,False,98,98
2748,6,63,F,Kutna Hora,77963,4,51.5,8546,60,23,4,2,126,5760,3.485,False,2269,6,monthly,6,Kutna Hora,2,False,True,True,False,2748,False,357,220,137,0,75,0,163,57,False,0,0,False,False,False,98,98
2749,14,78,F,Ceske Budejovice,177686,9,74.8,10045,69,27,10,1,135,12899,1.565,True,2270,2,monthly,14,Ceske Budejovice,1,False,True,False,False,2749,False,88,48,40,0,1,21,31,17,False,0,0,False,False,False,98,98
2750,14,86,M,Ceske Budejovice,177686,9,74.8,10045,69,27,10,1,135,12899,1.565,False,2270,2,monthly,14,Ceske Budejovice,1,False,True,False,False,2750,False,88,48,40,0,1,21,31,17,False,0,0,False,False,False,98,98
2751,68,42,F,Frydek - Mistek,228848,6,57.2,9893,15,40,18,2,96,11510,4.404999999999999,True,2271,6,monthly,68,Frydek - Mistek,1,False,True,False,False,2751,False,291,172,119,0,1,61,116,56,False,0,0,False,False,False,98,98
2752,48,28,M,Rychnov nad Kneznou,78955,9,59.0,9060,50,24,8,1,124,3372,2.11,True,2272,2,monthly,48,Rychnov nad Kneznou,1,False,True,False,False,2752,False,65,33,32,0,18,0,23,10,False,0,0,False,False,False,98,98
2754,66,21,F,Zdar nad Sazavou,125832,5,48.3,8512,151,41,2,3,102,4350,3.815,True,2274,3,monthly,66,Zdar nad Sazavou,0,False,False,False,False,2754,False,183,85,98,0,62,0,85,0,False,0,0,False,False,False,98,98
2755,1,29,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2275,3,monthly,1,Hl.m. Praha,1,False,True,False,False,2755,False,129,73,56,0,29,0,50,23,False,0,0,False,False,False,98,98
2756,31,80,F,Tachov,51313,4,59.2,8930,34,12,3,1,108,2780,3.8600000000000003,True,2276,6,monthly,31,Tachov,1,False,True,False,False,2756,False,314,193,121,0,1,62,135,58,False,0,0,False,False,False,98,98
2758,1,53,M,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2278,3,monthly,1,Hl.m. Praha,2,False,True,False,False,2758,False,188,127,61,0,32,0,77,50,False,0,0,False,False,False,98,98
2759,2,25,M,Benesov,88884,5,46.7,8507,80,26,6,2,132,4833,1.76,True,2279,3,weekly,2,Benesov,1,False,False,False,True,2759,True,147,93,54,2,2,26,84,7,True,314688,48,False,False,False,98,98
2760,68,24,F,Frydek - Mistek,228848,6,57.2,9893,15,40,18,2,96,11510,4.404999999999999,True,2280,4,monthly,68,Frydek - Mistek,1,False,True,False,False,2760,False,228,143,85,0,45,0,108,35,False,0,0,False,False,False,98,98
2761,1,22,F,Hl.m. Praha,1204953,1,100.0,12541,0,0,0,1,167,184784,0.36,True,2281,4,monthly,1,Hl.m. Praha,1,False,True,False,False,2761,False,233,148,85,0,44,0,111,37,False,0,0,False,False,False,98,98
2762,29,46,F,Rokycany,45714,6,55.6,8843,52,10,5,1,113,1706,3.21,True,2282,6,weekly,29,Rokycany,1,False,True,False,False,2762,True,421,283,138,18,12,63,207,58,False,0,0,False,False,False,98,98
2765,36,18,F,Liberec,159617,9,85.2,9198,29,19,8,1,131,11928,3.805,True,2285,3,monthly,36,Liberec,0,False,False,False,False,2765,False,130,50,80,0,55,0,50,0,False,0,0,False,False,False,98,98
2766,70,40,M,Karvina,285387,7,89.9,10177,0,2,8,5,81,19986,7.1899999999999995,True,2286,3,monthly,70,Karvina,2,False,True,False,False,2766,False,144,91,53,0,3,25,51,40,False,0,0,False,False,False,98,98
